run_idx,video_id,label,input_start_frame,input_end_frame,target_frame,window_len,window_size,window_stride,frame_skip_step
479,MVN-J-Slicing-73-001,8,38582,38700,38701,60,60,20,2
479,MVN-J-Slicing-73-001,8,38622,38740,38741,60,60,20,2
479,MVN-J-Slicing-73-001,8,38662,38780,38781,60,60,20,2
479,MVN-J-Slicing-73-001,8,38702,38820,38821,60,60,20,2
479,MVN-J-Slicing-73-001,8,38742,38860,38861,60,60,20,2
479,MVN-J-Slicing-73-001,8,38782,38900,38901,60,60,20,2
479,MVN-J-Slicing-73-001,8,38822,38940,38941,60,60,20,2
479,MVN-J-Slicing-73-001,8,38862,38980,38981,60,60,20,2
479,MVN-J-Slicing-73-001,8,38902,39020,39021,60,60,20,2
479,MVN-J-Slicing-73-001,8,39022,39024,39025,2,60,20,2
480,MVN-J-Slicing-73-001,4,39025,39202,39203,60,60,30,3
480,MVN-J-Slicing-73-001,4,39115,39292,39293,60,60,30,3
480,MVN-J-Slicing-73-001,4,39205,39382,39383,60,60,30,3
480,MVN-J-Slicing-73-001,4,39295,39472,39473,60,60,30,3
480,MVN-J-Slicing-73-001,4,39385,39562,39563,60,60,30,3
480,MVN-J-Slicing-73-001,4,39475,39652,39653,60,60,30,3
480,MVN-J-Slicing-73-001,4,39565,39742,39743,60,60,30,3
480,MVN-J-Slicing-73-001,4,39655,39832,39833,60,60,30,3
480,MVN-J-Slicing-73-001,4,39745,39922,39923,60,60,30,3
480,MVN-J-Slicing-73-001,4,39835,40012,40013,60,60,30,3
480,MVN-J-Slicing-73-001,4,39925,40102,40103,60,60,30,3
480,MVN-J-Slicing-73-001,4,40015,40192,40193,60,60,30,3
480,MVN-J-Slicing-73-001,4,40105,40282,40283,60,60,30,3
480,MVN-J-Slicing-73-001,4,40195,40372,40373,60,60,30,3
480,MVN-J-Slicing-73-001,4,40285,40462,40463,60,60,30,3
480,MVN-J-Slicing-73-001,4,40375,40552,40553,60,60,30,3
480,MVN-J-Slicing-73-001,4,40555,40636,40637,28,60,30,3
481,MVN-J-Slicing-73-001,5,40638,40697,40698,60,60,20,1
481,MVN-J-Slicing-73-001,5,40658,40717,40718,60,60,20,1
481,MVN-J-Slicing-73-001,5,40678,40737,40738,60,60,20,1
481,MVN-J-Slicing-73-001,5,40698,40757,40758,60,60,20,1
481,MVN-J-Slicing-73-001,5,40718,40777,40778,60,60,20,1
481,MVN-J-Slicing-73-001,5,40738,40797,40798,60,60,20,1
481,MVN-J-Slicing-73-001,5,40758,40817,40818,60,60,20,1
481,MVN-J-Slicing-73-001,5,40778,40837,40838,60,60,20,1
481,MVN-J-Slicing-73-001,5,40798,40857,40858,60,60,20,1
481,MVN-J-Slicing-73-001,5,40818,40877,40878,60,60,20,1
481,MVN-J-Slicing-73-001,5,40838,40897,40898,60,60,20,1
481,MVN-J-Slicing-73-001,5,40858,40917,40918,60,60,20,1
481,MVN-J-Slicing-73-001,5,40878,40937,40938,60,60,20,1
481,MVN-J-Slicing-73-001,5,40898,40957,40958,60,60,20,1
481,MVN-J-Slicing-73-001,5,40918,40977,40978,60,60,20,1
481,MVN-J-Slicing-73-001,5,40938,40997,40998,60,60,20,1
481,MVN-J-Slicing-73-001,5,40958,41017,41018,60,60,20,1
481,MVN-J-Slicing-73-001,5,40978,41037,41038,60,60,20,1
481,MVN-J-Slicing-73-001,5,40998,41057,41058,60,60,20,1
481,MVN-J-Slicing-73-001,5,41018,41077,41078,60,60,20,1
481,MVN-J-Slicing-73-001,5,41038,41097,41098,60,60,20,1
481,MVN-J-Slicing-73-001,5,41058,41117,41118,60,60,20,1
481,MVN-J-Slicing-73-001,5,41078,41137,41138,60,60,20,1
481,MVN-J-Slicing-73-001,5,41098,41157,41158,60,60,20,1
481,MVN-J-Slicing-73-001,5,41118,41177,41178,60,60,20,1
481,MVN-J-Slicing-73-001,5,41138,41197,41198,60,60,20,1
481,MVN-J-Slicing-73-001,5,41158,41217,41218,60,60,20,1
481,MVN-J-Slicing-73-001,5,41178,41237,41238,60,60,20,1
481,MVN-J-Slicing-73-001,5,41198,41257,41258,60,60,20,1
481,MVN-J-Slicing-73-001,5,41218,41277,41278,60,60,20,1
481,MVN-J-Slicing-73-001,5,41238,41297,41298,60,60,20,1
481,MVN-J-Slicing-73-001,5,41258,41317,41318,60,60,20,1
481,MVN-J-Slicing-73-001,5,41278,41337,41338,60,60,20,1
481,MVN-J-Slicing-73-001,5,41298,41357,41358,60,60,20,1
481,MVN-J-Slicing-73-001,5,41318,41377,41378,60,60,20,1
481,MVN-J-Slicing-73-001,5,41338,41397,41398,60,60,20,1
481,MVN-J-Slicing-73-001,5,41358,41417,41418,60,60,20,1
481,MVN-J-Slicing-73-001,5,41378,41437,41438,60,60,20,1
481,MVN-J-Slicing-73-001,5,41398,41457,41458,60,60,20,1
481,MVN-J-Slicing-73-001,5,41418,41477,41478,60,60,20,1
481,MVN-J-Slicing-73-001,5,41438,41497,41498,60,60,20,1
481,MVN-J-Slicing-73-001,5,41458,41517,41518,60,60,20,1
481,MVN-J-Slicing-73-001,5,41478,41537,41538,60,60,20,1
481,MVN-J-Slicing-73-001,5,41498,41557,41558,60,60,20,1
481,MVN-J-Slicing-73-001,5,41518,41577,41578,60,60,20,1
481,MVN-J-Slicing-73-001,5,41538,41597,41598,60,60,20,1
481,MVN-J-Slicing-73-001,5,41558,41617,41618,60,60,20,1
481,MVN-J-Slicing-73-001,5,41578,41637,41638,60,60,20,1
481,MVN-J-Slicing-73-001,5,41598,41657,41658,60,60,20,1
481,MVN-J-Slicing-73-001,5,41618,41677,41678,60,60,20,1
481,MVN-J-Slicing-73-001,5,41638,41697,41698,60,60,20,1
481,MVN-J-Slicing-73-001,5,41658,41717,41718,60,60,20,1
481,MVN-J-Slicing-73-001,5,41678,41737,41738,60,60,20,1
481,MVN-J-Slicing-73-001,5,41698,41757,41758,60,60,20,1
481,MVN-J-Slicing-73-001,5,41758,41771,41772,14,60,20,1
482,MVN-J-Slicing-73-001,4,41772,41949,41950,60,60,30,3
482,MVN-J-Slicing-73-001,4,41862,42039,42040,60,60,30,3
482,MVN-J-Slicing-73-001,4,41952,42129,42130,60,60,30,3
482,MVN-J-Slicing-73-001,4,42042,42219,42220,60,60,30,3
482,MVN-J-Slicing-73-001,4,42132,42309,42310,60,60,30,3
482,MVN-J-Slicing-73-001,4,42222,42399,42400,60,60,30,3
482,MVN-J-Slicing-73-001,4,42312,42489,42490,60,60,30,3
482,MVN-J-Slicing-73-001,4,42402,42579,42580,60,60,30,3
482,MVN-J-Slicing-73-001,4,42492,42669,42670,60,60,30,3
482,MVN-J-Slicing-73-001,4,42582,42759,42760,60,60,30,3
482,MVN-J-Slicing-73-001,4,42762,42780,42781,7,60,30,3
483,MVN-J-Slicing-73-001,8,42782,42900,42901,60,60,20,2
483,MVN-J-Slicing-73-001,8,42822,42940,42941,60,60,20,2
483,MVN-J-Slicing-73-001,8,42862,42980,42981,60,60,20,2
484,MVN-J-Slicing-73-001,4,42982,43159,43160,60,60,30,3
484,MVN-J-Slicing-73-001,4,43072,43249,43250,60,60,30,3
484,MVN-J-Slicing-73-001,4,43162,43339,43340,60,60,30,3
484,MVN-J-Slicing-73-001,4,43252,43429,43430,60,60,30,3
484,MVN-J-Slicing-73-001,4,43342,43519,43520,60,60,30,3
484,MVN-J-Slicing-73-001,4,43432,43609,43610,60,60,30,3
484,MVN-J-Slicing-73-001,4,43522,43699,43700,60,60,30,3
484,MVN-J-Slicing-73-001,4,43612,43789,43790,60,60,30,3
484,MVN-J-Slicing-73-001,4,43702,43879,43880,60,60,30,3
484,MVN-J-Slicing-73-001,4,43792,43969,43970,60,60,30,3
484,MVN-J-Slicing-73-001,4,43882,44059,44060,60,60,30,3
484,MVN-J-Slicing-73-001,4,44062,44092,44093,11,60,30,3
485,MVN-J-Slicing-73-001,8,44093,44211,44212,60,60,20,2
485,MVN-J-Slicing-73-001,8,44133,44251,44252,60,60,20,2
485,MVN-J-Slicing-73-001,8,44253,44263,44264,6,60,20,2
486,MVN-J-Slicing-73-001,4,44264,44405,44406,48,60,30,3
487,MVN-J-Slicing-73-001,8,44408,44468,44469,31,60,20,2
488,MVN-J-Slicing-73-001,3,44470,44588,44589,60,60,30,2
488,MVN-J-Slicing-73-001,3,44530,44648,44649,60,60,30,2
488,MVN-J-Slicing-73-001,3,44590,44708,44709,60,60,30,2
488,MVN-J-Slicing-73-001,3,44650,44768,44769,60,60,30,2
488,MVN-J-Slicing-73-001,3,44710,44828,44829,60,60,30,2
488,MVN-J-Slicing-73-001,3,44770,44888,44889,60,60,30,2
488,MVN-J-Slicing-73-001,3,44830,44948,44949,60,60,30,2
488,MVN-J-Slicing-73-001,3,44890,45008,45009,60,60,30,2
488,MVN-J-Slicing-73-001,3,45010,45058,45059,25,60,30,2
489,MVN-J-Slicing-73-001,4,45060,45237,45238,60,60,30,3
489,MVN-J-Slicing-73-001,4,45150,45327,45328,60,60,30,3
489,MVN-J-Slicing-73-001,4,45240,45417,45418,60,60,30,3
489,MVN-J-Slicing-73-001,4,45330,45507,45508,60,60,30,3
489,MVN-J-Slicing-73-001,4,45420,45597,45598,60,60,30,3
489,MVN-J-Slicing-73-001,4,45510,45687,45688,60,60,30,3
489,MVN-J-Slicing-73-001,4,45600,45777,45778,60,60,30,3
489,MVN-J-Slicing-73-001,4,45690,45867,45868,60,60,30,3
489,MVN-J-Slicing-73-001,4,45780,45957,45958,60,60,30,3
489,MVN-J-Slicing-73-001,4,45870,46047,46048,60,60,30,3
489,MVN-J-Slicing-73-001,4,46050,46128,46129,27,60,30,3
490,MVN-J-Slicing-73-001,5,46129,46188,46189,60,60,20,1
490,MVN-J-Slicing-73-001,5,46149,46208,46209,60,60,20,1
490,MVN-J-Slicing-73-001,5,46169,46228,46229,60,60,20,1
490,MVN-J-Slicing-73-001,5,46189,46248,46249,60,60,20,1
490,MVN-J-Slicing-73-001,5,46209,46268,46269,60,60,20,1
490,MVN-J-Slicing-73-001,5,46229,46288,46289,60,60,20,1
490,MVN-J-Slicing-73-001,5,46249,46308,46309,60,60,20,1
490,MVN-J-Slicing-73-001,5,46269,46328,46329,60,60,20,1
490,MVN-J-Slicing-73-001,5,46289,46348,46349,60,60,20,1
490,MVN-J-Slicing-73-001,5,46309,46368,46369,60,60,20,1
490,MVN-J-Slicing-73-001,5,46329,46388,46389,60,60,20,1
490,MVN-J-Slicing-73-001,5,46349,46408,46409,60,60,20,1
490,MVN-J-Slicing-73-001,5,46369,46428,46429,60,60,20,1
490,MVN-J-Slicing-73-001,5,46389,46448,46449,60,60,20,1
490,MVN-J-Slicing-73-001,5,46409,46468,46469,60,60,20,1
490,MVN-J-Slicing-73-001,5,46429,46488,46489,60,60,20,1
490,MVN-J-Slicing-73-001,5,46449,46508,46509,60,60,20,1
490,MVN-J-Slicing-73-001,5,46469,46528,46529,60,60,20,1
490,MVN-J-Slicing-73-001,5,46489,46548,46549,60,60,20,1
490,MVN-J-Slicing-73-001,5,46509,46568,46569,60,60,20,1
490,MVN-J-Slicing-73-001,5,46529,46588,46589,60,60,20,1
490,MVN-J-Slicing-73-001,5,46549,46608,46609,60,60,20,1
490,MVN-J-Slicing-73-001,5,46569,46628,46629,60,60,20,1
490,MVN-J-Slicing-73-001,5,46589,46648,46649,60,60,20,1
490,MVN-J-Slicing-73-001,5,46609,46668,46669,60,60,20,1
490,MVN-J-Slicing-73-001,5,46629,46688,46689,60,60,20,1
490,MVN-J-Slicing-73-001,5,46649,46708,46709,60,60,20,1
490,MVN-J-Slicing-73-001,5,46669,46728,46729,60,60,20,1
490,MVN-J-Slicing-73-001,5,46689,46748,46749,60,60,20,1
490,MVN-J-Slicing-73-001,5,46709,46768,46769,60,60,20,1
490,MVN-J-Slicing-73-001,5,46729,46788,46789,60,60,20,1
490,MVN-J-Slicing-73-001,5,46749,46808,46809,60,60,20,1
490,MVN-J-Slicing-73-001,5,46769,46828,46829,60,60,20,1
490,MVN-J-Slicing-73-001,5,46789,46848,46849,60,60,20,1
490,MVN-J-Slicing-73-001,5,46809,46868,46869,60,60,20,1
490,MVN-J-Slicing-73-001,5,46869,46878,46879,10,60,20,1
491,MVN-J-Slicing-73-001,8,46879,46941,46942,32,60,20,2
492,MVN-J-Slicing-73-001,4,46942,47119,47120,60,60,30,3
492,MVN-J-Slicing-73-001,4,47032,47209,47210,60,60,30,3
492,MVN-J-Slicing-73-001,4,47122,47299,47300,60,60,30,3
492,MVN-J-Slicing-73-001,4,47212,47389,47390,60,60,30,3
492,MVN-J-Slicing-73-001,4,47302,47479,47480,60,60,30,3
492,MVN-J-Slicing-73-001,4,47392,47569,47570,60,60,30,3
492,MVN-J-Slicing-73-001,4,47482,47659,47660,60,60,30,3
492,MVN-J-Slicing-73-001,4,47572,47749,47750,60,60,30,3
492,MVN-J-Slicing-73-001,4,47662,47839,47840,60,60,30,3
492,MVN-J-Slicing-73-001,4,47752,47929,47930,60,60,30,3
492,MVN-J-Slicing-73-001,4,47932,47974,47975,15,60,30,3
493,MVN-J-Slicing-73-001,8,47976,48094,48095,60,60,20,2
493,MVN-J-Slicing-73-001,8,48096,48096,48097,1,60,20,2
494,MVN-J-Slicing-73-001,4,48097,48226,48227,44,60,30,3
495,MVN-J-Slicing-73-001,8,48227,48335,48336,55,60,20,2
496,MVN-J-Slicing-73-001,0,48337,48455,48456,60,60,30,2
496,MVN-J-Slicing-73-001,0,48397,48515,48516,60,60,30,2
496,MVN-J-Slicing-73-001,0,48457,48575,48576,60,60,30,2
496,MVN-J-Slicing-73-001,0,48517,48635,48636,60,60,30,2
496,MVN-J-Slicing-73-001,0,48577,48695,48696,60,60,30,2
496,MVN-J-Slicing-73-001,0,48637,48755,48756,60,60,30,2
496,MVN-J-Slicing-73-001,0,48697,48815,48816,60,60,30,2
496,MVN-J-Slicing-73-001,0,48817,48827,48828,6,60,30,2
497,MVN-J-Slicing-73-001,2,48829,48947,48948,60,60,30,2
497,MVN-J-Slicing-73-001,2,48889,49007,49008,60,60,30,2
497,MVN-J-Slicing-73-001,2,48949,49067,49068,60,60,30,2
497,MVN-J-Slicing-73-001,2,49069,49075,49076,4,60,30,2
498,MVN-J-Slicing-73-001,0,49077,49195,49196,60,60,30,2
498,MVN-J-Slicing-73-001,0,49137,49255,49256,60,60,30,2
498,MVN-J-Slicing-73-001,0,49197,49315,49316,60,60,30,2
498,MVN-J-Slicing-73-001,0,49257,49375,49376,60,60,30,2
498,MVN-J-Slicing-73-001,0,49317,49435,49436,60,60,30,2
498,MVN-J-Slicing-73-001,0,49437,49455,49456,10,60,30,2
499,MVN-J-Slicing-73-001,4,49456,49633,49634,60,60,30,3
499,MVN-J-Slicing-73-001,4,49546,49723,49724,60,60,30,3
499,MVN-J-Slicing-73-001,4,49636,49813,49814,60,60,30,3
499,MVN-J-Slicing-73-001,4,49726,49903,49904,60,60,30,3
499,MVN-J-Slicing-73-001,4,49816,49993,49994,60,60,30,3
499,MVN-J-Slicing-73-001,4,49996,50011,50012,6,60,30,3
500,MVN-J-Slicing-73-001,8,50014,50094,50095,41,60,20,2
501,MVN-J-Slicing-73-001,4,50096,50273,50274,60,60,30,3
501,MVN-J-Slicing-73-001,4,50186,50363,50364,60,60,30,3
501,MVN-J-Slicing-73-001,4,50276,50453,50454,60,60,30,3
501,MVN-J-Slicing-73-001,4,50366,50543,50544,60,60,30,3
501,MVN-J-Slicing-73-001,4,50456,50633,50634,60,60,30,3
501,MVN-J-Slicing-73-001,4,50546,50723,50724,60,60,30,3
501,MVN-J-Slicing-73-001,4,50636,50813,50814,60,60,30,3
501,MVN-J-Slicing-73-001,4,50726,50903,50904,60,60,30,3
501,MVN-J-Slicing-73-001,4,50816,50993,50994,60,60,30,3
501,MVN-J-Slicing-73-001,4,50906,51083,51084,60,60,30,3
501,MVN-J-Slicing-73-001,4,50996,51173,51174,60,60,30,3
501,MVN-J-Slicing-73-001,4,51086,51263,51264,60,60,30,3
501,MVN-J-Slicing-73-001,4,51176,51353,51354,60,60,30,3
501,MVN-J-Slicing-73-001,4,51356,51377,51378,8,60,30,3
502,MVN-J-Slicing-73-001,5,51380,51439,51440,60,60,20,1
502,MVN-J-Slicing-73-001,5,51400,51459,51460,60,60,20,1
502,MVN-J-Slicing-73-001,5,51420,51479,51480,60,60,20,1
502,MVN-J-Slicing-73-001,5,51440,51499,51500,60,60,20,1
502,MVN-J-Slicing-73-001,5,51460,51519,51520,60,60,20,1
502,MVN-J-Slicing-73-001,5,51480,51539,51540,60,60,20,1
502,MVN-J-Slicing-73-001,5,51500,51559,51560,60,60,20,1
502,MVN-J-Slicing-73-001,5,51520,51579,51580,60,60,20,1
502,MVN-J-Slicing-73-001,5,51540,51599,51600,60,60,20,1
502,MVN-J-Slicing-73-001,5,51560,51619,51620,60,60,20,1
502,MVN-J-Slicing-73-001,5,51580,51639,51640,60,60,20,1
502,MVN-J-Slicing-73-001,5,51600,51659,51660,60,60,20,1
502,MVN-J-Slicing-73-001,5,51620,51679,51680,60,60,20,1
502,MVN-J-Slicing-73-001,5,51640,51699,51700,60,60,20,1
502,MVN-J-Slicing-73-001,5,51660,51719,51720,60,60,20,1
502,MVN-J-Slicing-73-001,5,51680,51739,51740,60,60,20,1
502,MVN-J-Slicing-73-001,5,51700,51759,51760,60,60,20,1
502,MVN-J-Slicing-73-001,5,51720,51779,51780,60,60,20,1
502,MVN-J-Slicing-73-001,5,51740,51799,51800,60,60,20,1
502,MVN-J-Slicing-73-001,5,51760,51819,51820,60,60,20,1
502,MVN-J-Slicing-73-001,5,51780,51839,51840,60,60,20,1
502,MVN-J-Slicing-73-001,5,51800,51859,51860,60,60,20,1
502,MVN-J-Slicing-73-001,5,51820,51879,51880,60,60,20,1
502,MVN-J-Slicing-73-001,5,51840,51899,51900,60,60,20,1
502,MVN-J-Slicing-73-001,5,51860,51919,51920,60,60,20,1
502,MVN-J-Slicing-73-001,5,51880,51939,51940,60,60,20,1
502,MVN-J-Slicing-73-001,5,51940,51947,51948,8,60,20,1
503,MVN-J-Slicing-73-001,8,51948,52056,52057,55,60,20,2
504,MVN-J-Slicing-73-001,5,52057,52116,52117,60,60,20,1
504,MVN-J-Slicing-73-001,5,52077,52136,52137,60,60,20,1
504,MVN-J-Slicing-73-001,5,52097,52156,52157,60,60,20,1
504,MVN-J-Slicing-73-001,5,52117,52176,52177,60,60,20,1
504,MVN-J-Slicing-73-001,5,52137,52196,52197,60,60,20,1
504,MVN-J-Slicing-73-001,5,52157,52216,52217,60,60,20,1
504,MVN-J-Slicing-73-001,5,52177,52236,52237,60,60,20,1
504,MVN-J-Slicing-73-001,5,52237,52248,52249,12,60,20,1
505,MVN-J-Slicing-73-001,8,52249,52335,52336,44,60,20,2
506,MVN-J-Slicing-73-001,1,52337,52395,52396,30,60,30,2
507,MVN-J-Slicing-73-001,0,52397,52515,52516,60,60,30,2
507,MVN-J-Slicing-73-001,0,52457,52575,52576,60,60,30,2
507,MVN-J-Slicing-73-001,0,52517,52635,52636,60,60,30,2
507,MVN-J-Slicing-73-001,0,52577,52695,52696,60,60,30,2
507,MVN-J-Slicing-73-001,0,52637,52755,52756,60,60,30,2
507,MVN-J-Slicing-73-001,0,52697,52815,52816,60,60,30,2
507,MVN-J-Slicing-73-001,0,52757,52875,52876,60,60,30,2
507,MVN-J-Slicing-73-001,0,52877,52917,52918,21,60,30,2
508,MVN-J-Slicing-87-001,3,0,118,119,60,60,30,2
508,MVN-J-Slicing-87-001,3,60,178,179,60,60,30,2
508,MVN-J-Slicing-87-001,3,180,194,195,8,60,30,2
509,MVN-J-Slicing-87-001,5,196,255,256,60,60,20,1
509,MVN-J-Slicing-87-001,5,216,275,276,60,60,20,1
509,MVN-J-Slicing-87-001,5,236,295,296,60,60,20,1
509,MVN-J-Slicing-87-001,5,256,315,316,60,60,20,1
509,MVN-J-Slicing-87-001,5,276,335,336,60,60,20,1
509,MVN-J-Slicing-87-001,5,296,355,356,60,60,20,1
509,MVN-J-Slicing-87-001,5,316,375,376,60,60,20,1
509,MVN-J-Slicing-87-001,5,336,395,396,60,60,20,1
509,MVN-J-Slicing-87-001,5,356,415,416,60,60,20,1
509,MVN-J-Slicing-87-001,5,376,435,436,60,60,20,1
509,MVN-J-Slicing-87-001,5,396,455,456,60,60,20,1
509,MVN-J-Slicing-87-001,5,416,475,476,60,60,20,1
509,MVN-J-Slicing-87-001,5,436,495,496,60,60,20,1
509,MVN-J-Slicing-87-001,5,456,515,516,60,60,20,1
509,MVN-J-Slicing-87-001,5,476,535,536,60,60,20,1
509,MVN-J-Slicing-87-001,5,496,555,556,60,60,20,1
509,MVN-J-Slicing-87-001,5,516,575,576,60,60,20,1
509,MVN-J-Slicing-87-001,5,536,595,596,60,60,20,1
509,MVN-J-Slicing-87-001,5,556,615,616,60,60,20,1
509,MVN-J-Slicing-87-001,5,576,635,636,60,60,20,1
509,MVN-J-Slicing-87-001,5,596,655,656,60,60,20,1
509,MVN-J-Slicing-87-001,5,616,675,676,60,60,20,1
509,MVN-J-Slicing-87-001,5,636,695,696,60,60,20,1
509,MVN-J-Slicing-87-001,5,656,715,716,60,60,20,1
509,MVN-J-Slicing-87-001,5,676,735,736,60,60,20,1
509,MVN-J-Slicing-87-001,5,696,755,756,60,60,20,1
509,MVN-J-Slicing-87-001,5,716,775,776,60,60,20,1
509,MVN-J-Slicing-87-001,5,736,795,796,60,60,20,1
509,MVN-J-Slicing-87-001,5,756,815,816,60,60,20,1
509,MVN-J-Slicing-87-001,5,776,835,836,60,60,20,1
509,MVN-J-Slicing-87-001,5,796,855,856,60,60,20,1
509,MVN-J-Slicing-87-001,5,816,875,876,60,60,20,1
509,MVN-J-Slicing-87-001,5,836,895,896,60,60,20,1
509,MVN-J-Slicing-87-001,5,856,915,916,60,60,20,1
509,MVN-J-Slicing-87-001,5,916,917,918,2,60,20,1
510,MVN-J-Slicing-87-001,4,918,1095,1096,60,60,30,3
510,MVN-J-Slicing-87-001,4,1008,1185,1186,60,60,30,3
510,MVN-J-Slicing-87-001,4,1098,1275,1276,60,60,30,3
510,MVN-J-Slicing-87-001,4,1278,1326,1327,17,60,30,3
511,MVN-J-Slicing-87-001,5,1327,1386,1387,60,60,20,1
511,MVN-J-Slicing-87-001,5,1347,1406,1407,60,60,20,1
511,MVN-J-Slicing-87-001,5,1367,1426,1427,60,60,20,1
511,MVN-J-Slicing-87-001,5,1387,1446,1447,60,60,20,1
511,MVN-J-Slicing-87-001,5,1407,1466,1467,60,60,20,1
511,MVN-J-Slicing-87-001,5,1427,1486,1487,60,60,20,1
511,MVN-J-Slicing-87-001,5,1447,1506,1507,60,60,20,1
511,MVN-J-Slicing-87-001,5,1467,1526,1527,60,60,20,1
511,MVN-J-Slicing-87-001,5,1487,1546,1547,60,60,20,1
511,MVN-J-Slicing-87-001,5,1507,1566,1567,60,60,20,1
511,MVN-J-Slicing-87-001,5,1527,1586,1587,60,60,20,1
511,MVN-J-Slicing-87-001,5,1547,1606,1607,60,60,20,1
511,MVN-J-Slicing-87-001,5,1567,1626,1627,60,60,20,1
511,MVN-J-Slicing-87-001,5,1587,1646,1647,60,60,20,1
511,MVN-J-Slicing-87-001,5,1607,1666,1667,60,60,20,1
511,MVN-J-Slicing-87-001,5,1627,1686,1687,60,60,20,1
511,MVN-J-Slicing-87-001,5,1647,1706,1707,60,60,20,1
511,MVN-J-Slicing-87-001,5,1667,1726,1727,60,60,20,1
511,MVN-J-Slicing-87-001,5,1687,1746,1747,60,60,20,1
511,MVN-J-Slicing-87-001,5,1707,1766,1767,60,60,20,1
511,MVN-J-Slicing-87-001,5,1727,1786,1787,60,60,20,1
511,MVN-J-Slicing-87-001,5,1747,1806,1807,60,60,20,1
511,MVN-J-Slicing-87-001,5,1767,1826,1827,60,60,20,1
511,MVN-J-Slicing-87-001,5,1787,1846,1847,60,60,20,1
511,MVN-J-Slicing-87-001,5,1807,1866,1867,60,60,20,1
511,MVN-J-Slicing-87-001,5,1827,1886,1887,60,60,20,1
511,MVN-J-Slicing-87-001,5,1847,1906,1907,60,60,20,1
511,MVN-J-Slicing-87-001,5,1867,1926,1927,60,60,20,1
511,MVN-J-Slicing-87-001,5,1887,1946,1947,60,60,20,1
511,MVN-J-Slicing-87-001,5,1907,1966,1967,60,60,20,1
511,MVN-J-Slicing-87-001,5,1927,1986,1987,60,60,20,1
511,MVN-J-Slicing-87-001,5,1947,2006,2007,60,60,20,1
511,MVN-J-Slicing-87-001,5,1967,2026,2027,60,60,20,1
511,MVN-J-Slicing-87-001,5,1987,2046,2047,60,60,20,1
511,MVN-J-Slicing-87-001,5,2007,2066,2067,60,60,20,1
511,MVN-J-Slicing-87-001,5,2027,2086,2087,60,60,20,1
511,MVN-J-Slicing-87-001,5,2047,2106,2107,60,60,20,1
511,MVN-J-Slicing-87-001,5,2067,2126,2127,60,60,20,1
511,MVN-J-Slicing-87-001,5,2087,2146,2147,60,60,20,1
511,MVN-J-Slicing-87-001,5,2107,2166,2167,60,60,20,1
511,MVN-J-Slicing-87-001,5,2127,2186,2187,60,60,20,1
511,MVN-J-Slicing-87-001,5,2147,2206,2207,60,60,20,1
511,MVN-J-Slicing-87-001,5,2167,2226,2227,60,60,20,1
511,MVN-J-Slicing-87-001,5,2187,2246,2247,60,60,20,1
511,MVN-J-Slicing-87-001,5,2207,2266,2267,60,60,20,1
511,MVN-J-Slicing-87-001,5,2227,2286,2287,60,60,20,1
511,MVN-J-Slicing-87-001,5,2247,2306,2307,60,60,20,1
511,MVN-J-Slicing-87-001,5,2267,2326,2327,60,60,20,1
511,MVN-J-Slicing-87-001,5,2287,2346,2347,60,60,20,1
511,MVN-J-Slicing-87-001,5,2307,2366,2367,60,60,20,1
511,MVN-J-Slicing-87-001,5,2327,2386,2387,60,60,20,1
511,MVN-J-Slicing-87-001,5,2347,2406,2407,60,60,20,1
511,MVN-J-Slicing-87-001,5,2367,2426,2427,60,60,20,1
511,MVN-J-Slicing-87-001,5,2387,2446,2447,60,60,20,1
511,MVN-J-Slicing-87-001,5,2407,2466,2467,60,60,20,1
511,MVN-J-Slicing-87-001,5,2427,2486,2487,60,60,20,1
511,MVN-J-Slicing-87-001,5,2447,2506,2507,60,60,20,1
511,MVN-J-Slicing-87-001,5,2467,2526,2527,60,60,20,1
511,MVN-J-Slicing-87-001,5,2487,2546,2547,60,60,20,1
511,MVN-J-Slicing-87-001,5,2507,2566,2567,60,60,20,1
511,MVN-J-Slicing-87-001,5,2527,2586,2587,60,60,20,1
511,MVN-J-Slicing-87-001,5,2547,2606,2607,60,60,20,1
511,MVN-J-Slicing-87-001,5,2567,2626,2627,60,60,20,1
511,MVN-J-Slicing-87-001,5,2587,2646,2647,60,60,20,1
511,MVN-J-Slicing-87-001,5,2607,2666,2667,60,60,20,1
511,MVN-J-Slicing-87-001,5,2627,2686,2687,60,60,20,1
511,MVN-J-Slicing-87-001,5,2687,2697,2698,11,60,20,1
512,MVN-J-Slicing-87-001,8,2698,2764,2765,34,60,20,2
513,MVN-J-Slicing-87-001,5,2766,2825,2826,60,60,20,1
513,MVN-J-Slicing-87-001,5,2786,2845,2846,60,60,20,1
513,MVN-J-Slicing-87-001,5,2846,2859,2860,14,60,20,1
514,MVN-J-Slicing-87-001,8,2860,2978,2979,60,60,20,2
514,MVN-J-Slicing-87-001,8,2900,3018,3019,60,60,20,2
514,MVN-J-Slicing-87-001,8,2940,3058,3059,60,60,20,2
514,MVN-J-Slicing-87-001,8,2980,3098,3099,60,60,20,2
514,MVN-J-Slicing-87-001,8,3020,3138,3139,60,60,20,2
514,MVN-J-Slicing-87-001,8,3060,3178,3179,60,60,20,2
514,MVN-J-Slicing-87-001,8,3100,3218,3219,60,60,20,2
